name,material_type,seating_type,speed,height,length,num_inversions,manufacturer,park,status,lat,lng
Runaway Train,Steel,Sit Down,,,,,SBF,St Nicholas Park,status.operating,52.281003,-1.5777786
Runaway Train,na,Sit Down,,,,,na,Fort Fun Amusement Park,status.operating,51.3086583,8.4376131
Runaway Train,na,Sit Down,,,,,Abc rides,Pettitts Animal Adventure Park,status.operating,52.5667789,1.5789349
Spinning Coaster,na,Spinning,,,,,SBF,Cannon Hill Park,status.operating,52.4515075,-1.9026256
Super Dragon,na,Sit Down,,,,,Pinfari,Treasure Island Amusement Park,status.operating,52.3374963,-2.281995900000001
Sea Dragon,na,Sit Down,,,,,Cavazza Diego,Rainbow Park,status.operating,53.3885996,-6.1815305
Morgawr,na,Sit Down,,,,,na,Camel Creek Adventure Park,status.operating,50.4898605,-4.930639999999999
Ocean Coaster,na,Sit Down,,,,,na,Harbour Park,status.operating,50.803602,-0.541816
Shark Trip,Steel,Sit Down,,,,,SBF,Böhmischer Prater,status.operating,48.16617230000001,16.4000499
Jungle Trailblazer,Wooden,Sit Down,89.0,32.0,995.0,1.0,Gravity Group,Oriental Heritage Ningbo,status.operating,30.32125,121.17875
Night Rescue,na,Sit Down,,,,,Golden Horse,Oriental Heritage Ningbo,status.operating,30.32125,121.17875
Stress Express,na,Sit Down,76.0,36.0,285.0,3.0,Vekoma,Oriental Heritage Ningbo,status.operating,30.32125,121.17875
Galaxy Express,na,Sit Down,75.0,19.0,453.0,,Vekoma,Oriental Heritage Xiamen,status.operating,24.68181,118.17603
Jungle Trailblazer,Wooden,Sit Down,,33.0,990.0,,Gravity Group,Oriental Heritage Xiamen,status.operating,24.68181,118.17603
Blackhole Coaster,na,Sit Down,,,400.0,,Zamperla,Greenland,status.operating,71.706936,-42.604303
Gao,na,Sit Down,98.0,40.0,1664.0,,Meisho Amusement Machines,Greenland,status.operating,71.706936,-42.604303
Grampus Jet,Steel,Suspended,,,,0.0,Vekoma,Greenland,status.operating,71.706936,-42.604303
Ladybird,Steel,Sit Down,,,,0.0,na,Greenland,status.operating,71.706936,-42.604303
Milky Way (Blue),Steel,Stand Up,,38.0,800.0,0.0,Togo,Greenland,status.operating,71.706936,-42.604303
Milky Way (Pink),Steel,Stand Up,,38.0,800.0,0.0,Togo,Greenland,status.operating,71.706936,-42.604303
Nio,Steel,Inverted,80.0,33.0,689.0,5.0,Vekoma,Greenland,status.operating,71.706936,-42.604303
Sphinx,Steel,Sit Down,,,,0.0,na,Greenland,status.operating,71.706936,-42.604303
Spin Mouse,Steel,Spinning,47.0,13.0,420.0,0.0,Reverchon,Greenland,status.operating,71.706936,-42.604303
Ultra Twister Megaton,Steel,Pipeline,70.0,30.0,360.0,3.0,Togo,Greenland,status.operating,71.706936,-42.604303
Corkscrew,na,Sit Down,,,,2.0,Arrow,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Go Go Sneaker,na,Sit Down,20.0,,,,Togo,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Hurricane,Steel,Inverted,80.0,34.0,689.0,5.0,Vekoma,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Loop the Loop,na,Sit Down,,,,1.0,Meisho Amusement Machines,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Mad Mouse,na,Sit Down,,,,,na,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Mountain Coaster,na,Sit Down,,,,,Meisho Amusement Machines,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Standing Coaster,na,Sit Down,75.0,25.0,425.0,1.0,Togo,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Ultra Twister,na,Pipeline,,35.0,,4.0,Togo,Rusutsu Resort,status.operating,42.74835090000001,140.8969402
Venus GP (Reloc),Steel,Sit Down,86.0,40.0,1040.0,1.0,Maurer,Rusutsu Resort,status.construction,42.74835090000001,140.8969402
Black Hole 2000,na,Sit Down,85.0,35.0,974.0,2.0,na,Seoul Land,status.operating,37.4341563,127.0201267
Columbia Double Loop Coaster,na,Sit Down,85.0,32.0,888.0,2.0,Senyo Kogyo,Seoul Land,status.operating,37.4341563,127.0201267
Crazy Mouse,na,Sit Down,45.0,,400.0,,na,Seoul Land,status.operating,37.4341563,127.0201267
Tikitoc Train,na,Sit Down,16.0,,112.0,,Interpark,Seoul Land,status.operating,37.4341563,127.0201267
Tobot Train,na,Sit Down,,,119.0,,Zamperla,Seoul Land,status.operating,37.4341563,127.0201267
Jungle Trailblazer,Wooden,Sit Down,87.0,34.0,1216.0,,Gravity Group,Fantawild Dreamland Zhuzhou,status.operating,34.760905,113.927357
Stress Express,na,Sit Down,76.0,36.0,285.0,3.0,Vekoma,Fantawild Dreamland Zhuzhou,status.operating,34.760905,113.927357
Cú Chulainn,Wooden,Sit Down,90.0,32.0,1094.0,0.0,Gravity Group,Tayto Park,status.operating,53.5453142,-6.459472799999999
Flight School,Steel,Sit Down,46.0,13.0,281.0,0.0,Zierer,Tayto Park,status.announced,53.5453142,-6.459472799999999
Ladybird Loop,Steel,Spinning,,57.0,4.0,0.0,SBF,Tayto Park,status.operating,53.5453142,-6.459472799999999
Unknown STC,Steel,Inverted,,,,3.0,Vekoma,Tayto Park,status.rumored,53.5453142,-6.459472799999999
Unknown Family Shuttle,Steel,Sit Down,,,,0.0,Vekoma,Tayto Park,status.rumored,53.5453142,-6.459472799999999
Flight School,na,Sit Down,46.0,11.0,281.0,0.0,Zierer,Tayto Park,status.operating,53.5453142,-6.459472799999999
Gletscherblitz,na,Sit Down,45.0,,,0.0,Mack,Steinwasen Park,status.operating,47.899763,7.922364999999999
Giant Dipper,Wooden,Sit Down,89.0,22.0,793.0,0.0,na,Belmont Park,status.operating,53.3851898,-6.170600400000001
Crazy Mining Cart,na,Sit Down,45.0,,750.0,,Golden Horse,Lewa Adventure,status.operating,34.4724,108.91848
Dinosaur's Spine,na,Inverted,80.0,38.0,,4.0,Golden Horse,Lewa Adventure,status.operating,34.4724,108.91848
Flash,Steel,Sit Down,115.0,61.0,1273.0,2.0,Mack,Lewa Adventure,status.operating,34.4724,108.91848
Happy Chew Chew Train,na,Sit Down,,,,,Golden Horse,Lewa Adventure,status.operating,34.4724,108.91848
Horse Roller Coaster,na,Sit Down,,,,,Beijing Jiuhua,Lewa Adventure,status.operating,34.4724,108.91848
Motor Rider,na,Motorbike,,,,,Golden Horse,Lewa Adventure,status.operating,34.4724,108.91848
Scream Valley Train,na,Sit Down,,,,3.0,Beijing Shibaolai,Lewa Adventure,status.operating,34.4724,108.91848
Train de la Mine,Steel,Sit Down,,,,0.0,SBF,Piratland,status.operating,43.9582443,4.7324663
Jungle Trailblazer,Wooden,Sit Down,87.0,33.0,975.0,0.0,Gravity Group,Fantawild Dreamland Zhengzhou,status.operating,34.760905,113.927357
Galaxy Express,na,Sit Down,,,,,Vekoma,Fantawild Dreamland Zhengzhou,status.operating,34.760905,113.927357
Il Tempo Extra Gigante,Steel,Sit Down,65.0,25.0,535.0,0.0,Zierer,Hunderfossen Familiepark,status.operating,61.225736,10.4361101
Dragon Legend,na,Sit Down,85.0,,590.0,3.0,Maurer,Romon U-Park,status.operating,29.79954189999999,121.552982
Euro Express,na,Sit Down,80.0,30.0,560.0,2.0,Intamin,Romon U-Park,status.operating,29.79954189999999,121.552982
unknown,na,Wing,,,,,B&M,Happy Valley Nanjing,status.announced,32.1556262,118.9939714
unknown,na,Sit Down,,,,,Intamin,Happy Valley Nanjing,status.announced,32.1556262,118.9939714
unknown,na,Suspended,,,,,Vekoma,Happy Valley Nanjing,status.announced,32.1556262,118.9939714
,na,Sit Down,0.0,0.0,0.0,0.0,Golden Horse,Happy Valley Nanjing,status.announced,32.1556262,118.9939714
unknown,na,Sit Down,,,,,Intamin,Chengdu Wanda City,status.construction,30.963053,103.62855
Fruitworm Train,na,Sit Down,,,,,Golden Horse,Heilongjiang Wanda Theme Park,status.operating,30.558845,114.336734
Happy Angel,na,Inverted,87.0,,,6.0,Golden Horse,Heilongjiang Wanda Theme Park,status.operating,30.558845,114.336734
Snow Mountain Racer,na,Sit Down,,,,,Golden Horse,Heilongjiang Wanda Theme Park,status.operating,30.558845,114.336734
Spinning Coaster,na,Spinning,,,,,Golden Horse,Heilongjiang Wanda Theme Park,status.operating,30.558845,114.336734
Time Travel,Wooden,Sit Down,94.0,32.0,1122.0,,Gravity Group,Hot Go Park,status.operating,41.8893973,123.7373223
Mine Train,na,Sit Down,,,,,Beijing Shibaolai,Hot Go Park,status.operating,41.8893973,123.7373223
Light-Speed Coaster,na,Inverted,80.0,33.0,800.0,4.0,Beijing Shibaolai,Hot Go Park,status.operating,41.8893973,123.7373223
Jungle Walk,na,Suspended,,,410.0,,Wiegand,Hot Go Park,status.operating,41.8893973,123.7373223
Forest Slide,na,Alpine,,,560.0,,Wiegand,Hot Go Park,status.operating,41.8893973,123.7373223
Unknown,Steel,Sit Down,,,,,Vekoma,EPCOT,status.construction,28.3764687,-81.5494034
Adrenaline Peak,Steel,Sit Down,72.0,22.0,320.0,3.0,Gerstlauer,Oaks Amusement Park,status.operating,45.472379,-122.662662
Zoooooom,Steel,Sit Down,,,,0.0,Miler Coaster,Oaks Amusement Park,status.operating,45.472379,-122.662662
Mission Kepler,Steel,Spinning,,12.0,,0.0,Intamin,Futuroscope,status.construction,46.6666138,0.3674498
Wild Mouse,Wooden,Sit Down,,12.0,487.0,0.0,Hopkins,Aussie World,status.closed.definitely,-26.7498623,153.0465138
Bug Run Kiddie Rollercoaster,na,Sit Down,,,,0.0,D.P.V. Rides,Aussie World,status.operating,-26.7498623,153.0465138
Diamond Python,na,Sit Down,38.0,12.0,335.0,0.0,Pinfari,Merimbula's Magic Mountain,status.operating,-36.8753599,149.9020937
Mining Racer Coaster,na,Sit Down,,,,,SBF,Gumbuya World,status.operating,-38.0719498,145.6555176
Crazy Coaster,na,Spinning,30.0,7.0,113.0,0.0,SBF,Adventure Park Geelong,status.operating,-38.2095774,144.513093
Rollercoaster Wikingów,Steel,Sit Down,40.0,9.0,222.0,0.0,Zierer,Majaland Kownaty,status.operating,52.3498931,15.0836363
Wilkołak,Wooden,Sit Down,70.0,22.0,620.0,0.0,GCI,Majaland Kownaty,status.operating,52.3498931,15.0836363
TMNT Shellraiser,na,Sit Down,100.0,43.0,1000.0,7.0,Gerstlauer,Nickelodeon Universe Theme Park,status.construction,40.8068427,-74.0708193
The Shredder,na,Spinning,55.0,19.0,921.0,0.0,Gerstlauer,Nickelodeon Universe Theme Park,status.construction,40.8068427,-74.0708193
Slime Streak,Steel,Sit Down,60.0,21.0,385.0,0.0,Chance Rides,Nickelodeon Universe Theme Park,status.construction,40.8068427,-74.0708193
Sandy's Blasting Bronco,Steel,Sit Down,,,,4.0,Intamin,Nickelodeon Universe Theme Park,status.construction,40.8068427,-74.0708193
Surfrider,na,Sit Down,,,,0.0,Intamin,Nickelodeon Universe Theme Park,status.construction,40.8068427,-74.0708193
Looping Star,Steel,Sit Down,75.0,24.0,592.0,1.0,Schwarzkopf,Parko Paliatso,status.operating,34.9855152,33.9976966
Eurostar,Steel,Inverted,80.0,30.0,800.0,4.0,Intamin,Gorky Park,status.closed.definitely,55.72836479999999,37.6012908
Crazy Skaters,na,Sit Down,,,,,Beijing Jiuhua,Shengming Universal City,status.operating,29.65821,106.61932
Stunning Roller Coaster,na,Spinning,,18.0,392.0,1.0,Golden Horse,Shengming Universal City,status.operating,29.65821,106.61932
Le Jet,Steel,Sit Down,,,,0.0,Schwarzkopf,Babyland-Amiland,status.construction,48.5906704,2.5169001
Bûche dansante,Steel,Spinning,,,,0.0,SBF,Babyland-Amiland,status.operating,48.5906704,2.5169001
Grosse Pomme,Steel,Sit Down,,,,0.0,na,Babyland-Amiland,status.operating,48.5906704,2.5169001
Sea Dragon,Wooden,Sit Down,,11.0,402.0,,Philadelphia Toboggan Coaster,Columbus Zoo and Aquarium,status.operating,40.1561609,-83.1179609
U-shaped Roller Coaster,Steel,Wing,100.0,57.0,177.0,0.0,Intamin,Victory Kingdom,status.closed.temporarily,39.3916198,117.013663
Across Amazon,Steel,Water Coaster,,,,0.0,Golden Horse,Victory Kingdom,status.closed.temporarily,39.3916198,117.013663
Spinning Coaster,Steel,Spinning,,,,0.0,Golden Horse,Victory Kingdom,status.closed.temporarily,39.3916198,117.013663
Suspended Looping Coaster,Steel,Inverted,,,,4.0,Golden Horse,Victory Kingdom,status.closed.temporarily,39.3916198,117.013663
K2,na,Sit Down,60.0,24.0,530.0,0.0,Abc rides,Karls Erlebnis-Dorf Elstal,status.operating,52.5330577,12.9963871
Iron Shark,Steel,Sit Down,84.0,31.0,380.0,1.0,Gerstlauer,Galveston Island Historic Pleasure Pier,status.operating,29.2875292,-94.7902046
Cascabel 2.0,Steel,Sit Down,,,,1.0,Schwarzkopf,La Feria Chapultepec Magico,status.operating,19.4161746,-99.1956901
Montaña Rusa,Wooden,Sit Down,85.0,34.0,1219.0,0.0,National Amusement Devices,La Feria Chapultepec Magico,status.operating,19.4161746,-99.1956901
Quimera,Steel,Sit Down,85.0,34.0,1050.0,3.0,Schwarzkopf,La Feria Chapultepec Magico,status.operating,19.4161746,-99.1956901
Ratón Loco,Steel,Spinning,47.0,13.0,420.0,0.0,Reverchon,La Feria Chapultepec Magico,status.operating,19.4161746,-99.1956901
Squalotto,Steel,Sit Down,,,,0.0,na,Zoomarine,status.announced,37.126969,-8.314199
Vertigo,Steel,Sit Down,77.0,25.0,592.0,1.0,Schwarzkopf,Zoomarine,status.operating,37.126969,-8.314199
Ciclón,na,Sit Down,,,,,na,PPS Park Platja d'Aro,status.operating,41.8115169,3.0608298
Gold Mine,na,Sit Down,,,,,na,PPS Park Platja d'Aro,status.operating,41.8115169,3.0608298
Souris Aventure,Steel,Sit Down,,,,,na,Royaume des Enfants (Cergy),status.operating,49.0249831,2.051561
Souris Aventure,Steel,Sit Down,,,,0.0,na,Royaume des Enfants (Draveil),status.operating,48.6934868,2.4062539
Luge,na,Alpine,,,680.0,0.0,Wiegand,Ile des Loisirs d'Etampes,status.operating,48.42836579999999,2.1591775
Dragon Coaster,Steel,Sit Down,,,,0.0,Zamperla,Family Fun Park,status.operating,52.974394,-6.273679
Comet Coaster,Steel,Sit Down,,,,0.0,Zamperla,Magic Galaxy,status.operating,30.0735887,31.3468309
Policías y Ratones,na,Spinning,,,,,Reverchon,Bosque Mágico,status.operating,25.6635036,-100.2522736
Tornado,na,Sit Down,,,,,Vekoma,Bosque Mágico,status.operating,25.6635036,-100.2522736
Zombie Ride,na,Sit Down,99.0,46.0,,,Premier Rides,Bosque Mágico,status.operating,25.6635036,-100.2522736
Black Hole Coaster,Steel,Sit Down,,,,,Vekoma,Dream World,status.operating,54.1223708,-6.2703428
Sky Coaster,na,Suspended,,,,,Vekoma,Dream World,status.operating,54.1223708,-6.2703428
Speedy Mouse,na,Sit Down,,,,,Cavazza Diego,Dream World,status.operating,54.1223708,-6.2703428
Alap Alap,na,Sit Down,,,,,Zierer,Dunia Fantasi,status.operating,-6.125312399999999,106.8335377
Halilintar,na,Sit Down,,,,,Arrow,Dunia Fantasi,status.operating,-6.125312399999999,106.8335377
Jet Coaster,na,Sit Down,,,,,Zamperla,Jawa Timur Park 1,status.operating,-7.8841521,112.5248269
Spinning Coaster,na,Spinning,,,,,Golden Horse,Jawa Timur Park 1,status.operating,-7.8841521,112.5248269
Superman Coaster,na,Sit Down,,,,,Pinfari,Jawa Timur Park 1,status.operating,-7.8841521,112.5248269
Ulat Coaster,na,Sit Down,,,,,Golden Horse,Jawa Timur Park 1,status.operating,-7.8841521,112.5248269
Volcano Coaster,na,Sit Down,,,,,na,Jawa Timur Park 1,status.operating,-7.8841521,112.5248269
Buzz Coaster,na,Sit Down,,,,,Zierer,Mikie Holiday Funland,status.operating,3.203402,98.525747
Dino Tracker,na,Sit Down,,,,,na,Mikie Holiday Funland,status.operating,3.203402,98.525747
Dragon,na,Sit Down,,,,,Zierer,Legoland Malaysia,status.operating,1.4266436,103.6316705
Dragon's Apprentice,na,Sit Down,,,,,Zierer,Legoland Malaysia,status.operating,1.4266436,103.6316705
Great Lego Race,na,Sit Down,,,,,Mack,Legoland Malaysia,status.operating,1.4266436,103.6316705
Lost City of Gold,na,Sit Down,,,,,Soquet,Sunway Lagoon,status.operating,3.0715329,101.6053226
MIni Roller Coaster,na,Sit Down,,,,,na,Suoi Tien Park,status.operating,10.8661185,106.8029198
Secret of Sorcerer Forest,na,Sit Down,,,,,na,Suoi Tien Park,status.operating,10.8661185,106.8029198
Children's Spiral Coaster,na,Sit Down,,,,,Beijing Shibaolai,Dam Sen Park,status.operating,10.7660903,106.6418941
Flying Dragon,na,Sit Down,,,,,na,Dam Sen Park,status.operating,10.7660903,106.6418941
Roller Coaster,na,Sit Down,,,,,na,Dam Sen Park,status.operating,10.7660903,106.6418941
Spinning Coaster,na,Spinning,,,,,Golden Horse,Dam Sen Park,status.operating,10.7660903,106.6418941
Kid's Roller Coaster,na,Sit Down,,,207.0,,Vekoma,Vinpearl Land Phu Quoc,status.operating,10.3355145,103.8570141
Roller Coaster,na,Sit Down,,,,,Vekoma,Vinpearl Land Phu Quoc,status.operating,10.3355145,103.8570141
Lost Valley,na,Sit Down,,,,,Vekoma,Vinpearl Land Hội An,status.operating,15.8801674,108.3293429
Desert Twister,na,Suspended,,,453.0,,Vekoma,Vinpearl Land Hội An,status.operating,15.8801674,108.3293429
Spinning Coaster,na,Sit Down,,,,,SBF,Vinpearl Land Hội An,status.operating,15.8801674,108.3293429
Speed Coaster,na,Sit Down,,,,,na,Vinpearl Land Hội An,status.operating,15.8801674,108.3293429
Firestorm,na,Sit Down,,,,,Vekoma,Vinpearl Land Ho Chi Minh,status.announced,10.7949489,106.7220132
Dragon's Run,na,Sit Down,105.0,46.0,1139.0,6.0,B&M,Dragon Park Ha Long,status.operating,20.9537499,107.0495142
Little Dragon's Flight,na,Suspended,,,395.0,,Vekoma,Dragon Park Ha Long,status.operating,20.9537499,107.0495142
Mine Train Coaster,na,Sit Down,,,335.0,,Vekoma,Dragon Park Ha Long,status.operating,20.9537499,107.0495142
Highway Boat,na,Suspended,,,,,Intamin,Sun World Danang Wonders,status.announced,16.0383924,108.2266751
Garuda Valley,na,Sit Down,,,,,Vekoma,Sun World Danang Wonders,status.operating,16.0383924,108.2266751
Paradise Fall,na,Sit Down,,,,,Intamin,Sun World Danang Wonders,status.operating,16.0383924,108.2266751
Port of Sky Treasure,na,Sit Down,,,,,Vekoma,Sun World Danang Wonders,status.operating,16.0383924,108.2266751
Queen Cobra,na,Inverted,,,689.0,,Vekoma,Sun World Danang Wonders,status.operating,16.0383924,108.2266751
Crazy Mouse,na,Sit Down,47.0,11.0,316.0,,Zamperla,OWA,status.operating,53.7156053,-6.3479062
Rollin' Thunder,na,Sit Down,90.0,35.0,681.0,4.0,Zamperla,OWA,status.operating,53.7156053,-6.3479062
Southern Express,na,Sit Down,,4.0,80.0,,Zamperla,OWA,status.operating,53.7156053,-6.3479062
Dragon's Apprentice,Steel,Sit Down,,,,0.0,Zamperla,Legoland Dubai,status.operating,24.9188049,55.0100288
Dragon,Steel,Sit Down,60.0,16.0,,0.0,Zierer,Legoland Dubai,status.operating,24.9188049,55.0100288
Wickie Coaster,Steel,Sit Down,39.0,9.0,220.0,0.0,Zierer,Plopsa Indoor Hasselt,status.operating,50.9326023,5.3623693
Harpy,na,Flying,85.0,40.0,885.0,2.0,B&M,Xishuangbanna Theme Park,status.operating,22.025266,100.74452
Hydro Racer,na,Water Coaster,86.0,45.0,503.0,0.0,Intamin,Xishuangbanna Theme Park,status.operating,22.025266,100.74452
Storm Rider,na,Motorbike,85.0,,450.0,,Zamperla,Xishuangbanna Theme Park,status.operating,22.025266,100.74452
Motorbike Roller Coaster,na,Motorbike,72.0,14.0,597.0,,Vekoma,Happy World (Nanjing),status.operating,32.1351034,118.7273929
Spinning Coaster,na,Spinning,,,,,Beijing Jiuhua,Happy World (Nanjing),status.operating,32.1351034,118.7273929
Battle of Blue Fire,Steel,Sit Down,100.0,38.0,1056.0,4.0,Mack,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Children Coaster,na,Sit Down,20.0,,200.0,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Crazy Snow Board,na,Spinning,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Galaxy Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Mine Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Motor Coaster,na,Motorbike,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Spinning Coaster,na,Spinning,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Twister,na,Inverted,75.0,32.0,788.0,4.0,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
White Horse Coaster,na,Sit Down,,,,,Beijing Jiuhua,Quancheng Euro Park,status.operating,36.7501621,116.8437306
Jungle Trailblazer,Wooden,Sit Down,87.0,33.0,975.0,,Gravity Group,Fantawild Asian Legends,status.operating,22.76315,108.41889
ASEAN Express,na,Sit Down,75.0,35.0,285.0,,Vekoma,Fantawild Asian Legends,status.operating,22.76315,108.41889
Falcon,na,Wing,118.0,60.0,1278.0,4.0,B&M,Wuxi Sunac Land,status.operating,31.58282999999999,120.287574
Dream Factory,na,Sit Down,45.0,0.0,530.0,0.0,Zamperla,Wuxi Sunac Land,status.construction,31.58282999999999,120.287574
Steam Racers,na,Sit Down,100.0,38.0,1056.0,4.0,Mack,Wuxi Sunac Land,status.construction,31.58282999999999,120.287574
Unnamed Hyper Coaster,Steel,Sit Down,0.0,0.0,0.0,0.0,B&M,Hot Go Dreamworld,status.construction,13.9877146,100.6748425
Unnamed Family Dueling,Steel,Sit Down,0.0,10.0,430.0,0.0,Preston & Barbieri,Hot Go Dreamworld,status.construction,13.9877146,100.6748425
Unnamed Wing Rider,na,Wing,0.0,0.0,0.0,5.0,B&M,Hot Go Dreamworld,status.construction,13.9877146,100.6748425
,Steel,Sit Down,0.0,0.0,0.0,0.0,na,Shaoxing Jinghu Theme Park,status.announced,30.050469,120.58383
Forest Trains,Steel,Sit Down,0.0,0.0,0.0,0.0,Zamperla,Gyeongnam Mason Robotland,status.operating,35.0771221,128.5869958
